ID,Y,M,D,HH,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
184,2006,4,16,15,Overcast,rain,17.82222222222222,17.82222222222222,0.56,17.5007,243.0,11.27,1010.7,Mostly cloudy throughout the day.
185,2006,4,16,16,Overcast,rain,17.800000000000004,17.800000000000004,0.59,17.693900000000003,281.0,11.27,1010.52,Mostly cloudy throughout the day.
186,2006,4,16,17,Mostly Cloudy,rain,17.349999999999998,17.349999999999998,0.57,19.5615,295.0,11.3988,1010.69,Mostly cloudy throughout the day.
187,2006,4,16,18,Mostly Cloudy,rain,16.06666666666667,16.06666666666667,0.67,21.815500000000004,280.0,11.2056,1010.86,Mostly cloudy throughout the day.
188,2006,4,16,19,Mostly Cloudy,rain,14.933333333333334,14.933333333333334,0.73,17.2753,280.0,11.2056,1011.14,Mostly cloudy throughout the day.
189,2006,4,16,20,Mostly Cloudy,rain,13.922222222222224,13.922222222222224,0.78,11.7691,279.0,11.2861,1011.64,Mostly cloudy throughout the day.
190,2006,4,16,21,Mostly Cloudy,rain,12.755555555555556,12.755555555555556,0.84,11.0446,270.0,11.0768,1012.02,Mostly cloudy throughout the day.
191,2006,4,16,22,Mostly Cloudy,rain,12.755555555555556,12.755555555555556,0.84,11.0607,277.0,15.697500000000002,1012.21,Mostly cloudy throughout the day.
192,2006,4,16,23,Mostly Cloudy,rain,12.372222222222224,12.372222222222224,0.86,7.293300000000001,239.0,14.876400000000002,1012.33,Mostly cloudy throughout the day.
193,2006,4,17,0,Mostly Cloudy,rain,11.183333333333334,11.183333333333334,0.93,6.923,241.0,15.826300000000002,1012.6,Partly cloudy throughout the day.
194,2006,4,17,1,Mostly Cloudy,rain,11.666666666666666,11.666666666666666,0.9,11.1734,242.0,15.826300000000002,1012.8,Partly cloudy throughout the day.
195,2006,4,17,2,Partly Cloudy,rain,8.977777777777776,7.366666666666664,0.95,10.3201,266.0,6.8425,1012.66,Partly cloudy throughout the day.
196,2006,4,17,3,Mostly Cloudy,rain,10.577777777777776,10.577777777777776,0.93,11.1734,278.0,14.9086,1012.32,Partly cloudy throughout the day.
197,2006,4,17,4,Mostly Cloudy,rain,10.533333333333337,10.533333333333337,0.89,14.007,269.0,14.9086,1012.33,Partly cloudy throughout the day.
198,2006,4,17,5,Mostly Cloudy,rain,10.58888888888889,10.58888888888889,0.87,7.293300000000001,269.0,14.168000000000005,1012.55,Partly cloudy throughout the day.
199,2006,4,17,6,Mostly Cloudy,rain,9.983333333333333,9.283333333333337,0.89,6.7298,297.0,15.826300000000002,1012.71,Partly cloudy throughout the day.
200,2006,4,17,7,Mostly Cloudy,rain,11.022222222222224,11.022222222222224,0.86,7.889000000000001,307.0,9.982,1013.01,Partly cloudy throughout the day.
201,2006,4,17,8,Partly Cloudy,rain,13.538888888888888,13.538888888888888,0.75,11.8657,305.0,9.982,1013.23,Partly cloudy throughout the day.
202,2006,4,17,9,Partly Cloudy,rain,13.88888888888889,13.88888888888889,0.68,20.0123,308.0,11.2056,1013.31,Partly cloudy throughout the day.
203,2006,4,17,10,Partly Cloudy,rain,15.0,15.0,0.67,17.581200000000003,300.0,11.2056,1013.4,Partly cloudy throughout the day.
204,2006,4,17,11,Partly Cloudy,rain,17.183333333333334,17.183333333333334,0.57,15.955100000000002,319.0,11.4471,1013.27,Partly cloudy throughout the day.
205,2006,4,17,12,Mostly Cloudy,rain,16.2,16.2,0.62,16.309300000000004,309.0,11.27,1013.02,Partly cloudy throughout the day.
206,2006,4,17,13,Mostly Cloudy,rain,17.75,17.75,0.56,17.7744,290.0,11.2056,1013.03,Partly cloudy throughout the day.
207,2006,4,17,14,Mostly Cloudy,rain,18.40555555555555,18.40555555555555,0.54,19.0785,297.0,15.3594,1012.55,Partly cloudy throughout the day.
208,2006,4,17,15,Partly Cloudy,rain,17.82222222222222,17.82222222222222,0.59,17.5973,319.0,11.27,1012.03,Partly cloudy throughout the day.
209,2006,4,17,16,Partly Cloudy,rain,17.31111111111111,17.31111111111111,0.57,20.3343,310.0,11.27,1011.81,Partly cloudy throughout the day.
210,2006,4,17,17,Partly Cloudy,rain,17.505555555555553,17.505555555555553,0.55,13.7172,316.0,11.4471,1011.33,Partly cloudy throughout the day.
211,2006,4,17,18,Mostly Cloudy,rain,17.266666666666666,17.266666666666666,0.54,14.3773,309.0,9.982,1011.2,Partly cloudy throughout the day.
212,2006,4,17,19,Mostly Cloudy,rain,15.13888888888889,15.13888888888889,0.61,10.8997,310.0,9.982,1011.5,Partly cloudy throughout the day.
213,2006,4,17,20,Mostly Cloudy,rain,13.25,13.25,0.69,4.717300000000001,325.0,9.982,1011.76,Partly cloudy throughout the day.
214,2006,4,17,21,Partly Cloudy,rain,12.294444444444444,12.294444444444444,0.72,4.6690000000000005,282.0,9.982,1012.01,Partly cloudy throughout the day.
215,2006,4,17,22,Partly Cloudy,rain,10.699999999999998,10.699999999999998,0.79,3.5742000000000007,281.0,15.826300000000002,1012.31,Partly cloudy throughout the day.
216,2006,4,17,23,Partly Cloudy,rain,9.855555555555558,9.38888888888889,0.85,5.7477,274.0,14.9569,1012.51,Partly cloudy throughout the day.
217,2006,4,18,0,Partly Cloudy,rain,9.522222222222222,7.861111111111111,0.88,11.27,280.0,11.9784,1012.52,Partly cloudy until night.
218,2006,4,18,1,Partly Cloudy,rain,8.405555555555557,8.405555555555557,0.92,3.1234,255.0,11.9784,1012.61,Partly cloudy until night.
219,2006,4,18,2,Mostly Cloudy,rain,13.011111111111113,13.011111111111113,0.82,9.6278,46.0,14.9569,1011.27,Partly cloudy until night.
220,2006,4,18,3,Partly Cloudy,rain,7.733333333333334,7.733333333333334,0.96,3.4293,277.0,4.2987,1012.54,Partly cloudy until night.
221,2006,4,18,4,Partly Cloudy,rain,6.138888888888888,6.138888888888888,0.96,3.3488,284.0,4.1216,1012.44,Partly cloudy until night.
222,2006,4,18,5,Partly Cloudy,rain,6.472222222222221,6.472222222222221,0.95,2.9946,283.0,4.7656,1012.62,Partly cloudy until night.
223,2006,4,18,6,Foggy,rain,6.627777777777777,6.627777777777777,0.96,3.3005,313.0,2.9302,1012.75,Partly cloudy until night.
224,2006,4,18,7,Clear,rain,8.68888888888889,8.68888888888889,0.93,1.4329,290.0,5.8443000000000005,1012.96,Partly cloudy until night.
225,2006,4,18,8,Partly Cloudy,rain,11.994444444444447,11.994444444444447,0.81,2.415,345.0,9.6117,1013.38,Partly cloudy until night.
226,2006,4,18,9,Partly Cloudy,rain,13.766666666666667,13.766666666666667,0.78,4.1538,16.0,9.6761,1013.14,Partly cloudy until night.
227,2006,4,18,10,Partly Cloudy,rain,15.088888888888889,15.088888888888889,0.77,7.3738,332.0,9.9015,1013.33,Partly cloudy until night.
228,2006,4,18,11,Partly Cloudy,rain,16.455555555555556,16.455555555555556,0.68,7.808499999999999,350.0,11.0768,1013.56,Partly cloudy until night.
229,2006,4,18,12,Partly Cloudy,rain,17.31111111111111,17.31111111111111,0.62,7.3738,330.0,11.27,1013.61,Partly cloudy until night.
230,2006,4,18,13,Partly Cloudy,rain,17.872222222222224,17.872222222222224,0.64,8.372000000000002,12.0,11.27,1013.11,Partly cloudy until night.
231,2006,4,18,14,Partly Cloudy,rain,19.038888888888884,19.038888888888884,0.47,7.0679,39.0,11.4471,1012.69,Partly cloudy until night.
232,2006,4,18,15,Partly Cloudy,rain,18.97777777777777,18.97777777777777,0.51,10.8675,3.0,11.27,1012.2,Partly cloudy until night.
233,2006,4,18,16,Partly Cloudy,rain,19.00555555555555,19.00555555555555,0.55,4.8139,9.0,11.2056,1011.7,Partly cloudy until night.
234,2006,4,18,17,Mostly Cloudy,rain,19.01111111111111,19.01111111111111,0.53,4.7978000000000005,33.0,11.3988,1011.4,Partly cloudy until night.
235,2006,4,18,18,Mostly Cloudy,rain,17.866666666666664,17.866666666666664,0.64,10.9319,24.0,11.2056,1011.32,Partly cloudy until night.
236,2006,4,18,19,Mostly Cloudy,rain,17.266666666666666,17.266666666666666,0.62,10.851400000000002,33.0,9.982,1011.23,Partly cloudy until night.
237,2006,4,18,20,Mostly Cloudy,rain,16.188888888888886,16.188888888888886,0.61,5.0876,25.0,10.3523,1011.5,Partly cloudy until night.
238,2006,4,18,21,Mostly Cloudy,rain,14.883333333333333,14.883333333333333,0.72,9.177,32.0,9.982,1012.05,Partly cloudy until night.
239,2006,4,18,22,Mostly Cloudy,rain,14.327777777777776,14.327777777777776,0.75,10.9319,31.0,15.826300000000002,1012.15,Partly cloudy until night.
240,2006,4,18,23,Overcast,rain,14.511111111111113,14.511111111111113,0.75,6.3756,47.0,14.9569,1012.09,Partly cloudy until night.
241,2006,4,19,0,Overcast,rain,14.372222222222222,14.372222222222222,0.75,6.5366,67.0,15.826300000000002,1011.83,Mostly cloudy until night.
242,2006,4,19,1,Overcast,rain,14.877777777777778,14.877777777777778,0.72,14.2163,60.0,15.826300000000002,1011.45,Mostly cloudy until night.
243,2006,4,19,2,Foggy,rain,10.405555555555551,10.405555555555551,0.92,3.6064000000000007,144.0,2.0125,1012.05,Mostly cloudy until night.
244,2006,4,19,3,Overcast,rain,12.82222222222222,12.82222222222222,0.83,8.4364,57.0,11.2056,1011.18,Mostly cloudy until night.
245,2006,4,19,4,Overcast,rain,12.8,12.8,0.85,14.425600000000005,31.0,14.9086,1010.07,Mostly cloudy until night.
246,2006,4,19,5,Overcast,rain,12.82777777777778,12.82777777777778,0.86,13.894300000000005,12.0,14.168000000000005,1009.83,Mostly cloudy until night.
247,2006,4,19,6,Overcast,rain,12.266666666666666,12.266666666666666,0.85,15.778000000000002,12.0,11.2056,1009.8,Mostly cloudy until night.
248,2006,4,19,7,Overcast,rain,12.266666666666666,12.266666666666666,0.85,15.5848,2.0,11.27,1009.99,Mostly cloudy until night.
249,2006,4,19,8,Mostly Cloudy,rain,12.183333333333334,12.183333333333334,0.82,12.380900000000002,11.0,11.0768,1010.21,Mostly cloudy until night.
250,2006,4,19,9,Overcast,rain,12.17222222222222,12.17222222222222,0.8,20.3826,11.0,11.27,1010.41,Mostly cloudy until night.
251,2006,4,19,10,Overcast,rain,12.711111111111112,12.711111111111112,0.83,22.0892,19.0,11.27,1010.33,Mostly cloudy until night.
252,2006,4,19,11,Mostly Cloudy,rain,15.605555555555558,15.605555555555558,0.78,22.3468,18.0,10.3523,1010.43,Mostly cloudy until night.
253,2006,4,19,12,Mostly Cloudy,rain,16.022222222222226,16.022222222222226,0.78,18.064200000000003,20.0,11.2056,1010.29,Mostly cloudy until night.
254,2006,4,19,13,Mostly Cloudy,rain,17.200000000000003,17.200000000000003,0.67,17.6456,48.0,11.2056,1010.1,Mostly cloudy until night.
255,2006,4,19,14,Overcast,rain,17.21666666666667,17.21666666666667,0.71,14.0875,46.0,11.0285,1009.96,Mostly cloudy until night.
256,2006,4,19,15,Mostly Cloudy,rain,17.82777777777778,17.82777777777778,0.69,13.4113,29.0,11.2056,1009.86,Mostly cloudy until night.
257,2006,4,19,16,Mostly Cloudy,rain,17.82777777777778,17.82777777777778,0.69,14.6188,19.0,11.2056,1009.47,Mostly cloudy until night.
258,2006,4,19,17,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.69,9.2414,340.0,11.0285,1009.63,Mostly cloudy until night.
259,2006,4,19,18,Mostly Cloudy,rain,16.272222222222222,16.272222222222222,0.71,23.0713,39.0,11.2056,1009.39,Mostly cloudy until night.
260,2006,4,19,19,Overcast,rain,13.166666666666668,13.166666666666668,0.93,3.7674,335.0,5.216400000000001,1011.07,Mostly cloudy until night.
261,2006,4,19,20,Overcast,rain,13.255555555555556,13.255555555555556,0.93,3.1395,228.0,8.05,1011.23,Mostly cloudy until night.
262,2006,4,19,21,Overcast,rain,13.011111111111113,13.011111111111113,0.93,10.3362,274.0,9.982,1011.35,Mostly cloudy until night.
263,2006,4,19,22,Mostly Cloudy,rain,12.455555555555556,12.455555555555556,0.91,5.796,310.0,14.9086,1011.67,Mostly cloudy until night.
264,2006,4,19,23,Mostly Cloudy,rain,12.488888888888887,12.488888888888887,0.9,9.8854,315.0,14.586600000000002,1011.76,Mostly cloudy until night.
265,2006,4,2,0,Mostly Cloudy,rain,9.555555555555555,8.850000000000001,0.8,6.488300000000001,146.0,15.826300000000002,1015.68,Partly cloudy throughout the day.
266,2006,4,2,1,Mostly Cloudy,rain,10.622222222222222,10.622222222222222,0.79,14.023100000000005,160.0,15.826300000000002,1015.41,Partly cloudy throughout the day.
267,2006,4,2,2,Partly Cloudy,rain,8.722222222222223,8.722222222222223,0.93,4.5724,40.0,11.3988,1014.98,Partly cloudy throughout the day.
268,2006,4,2,3,Mostly Cloudy,rain,10.533333333333337,10.533333333333337,0.77,10.7709,143.0,15.826300000000002,1015.18,Partly cloudy throughout the day.
269,2006,4,2,4,Mostly Cloudy,rain,9.444444444444445,8.705555555555556,0.83,6.5366,133.0,15.826300000000002,1014.7,Partly cloudy throughout the day.
270,2006,4,2,5,Mostly Cloudy,rain,9.888888888888888,9.327777777777776,0.83,6.0858,163.0,14.9569,1014.64,Partly cloudy throughout the day.
271,2006,4,2,6,Mostly Cloudy,rain,10.366666666666664,10.366666666666664,0.78,10.706500000000002,136.0,15.826300000000002,1014.31,Partly cloudy throughout the day.
272,2006,4,2,7,Partly Cloudy,rain,8.88888888888889,7.233333333333336,0.89,10.4972,158.0,11.2056,1014.63,Partly cloudy throughout the day.
273,2006,4,2,8,Partly Cloudy,rain,9.97777777777778,8.994444444444444,0.84,8.0017,151.0,11.0285,1014.82,Partly cloudy throughout the day.
274,2006,4,2,9,Mostly Cloudy,rain,12.2,12.2,0.73,2.4633000000000003,355.0,9.982,1014.82,Partly cloudy throughout the day.
275,2006,4,2,10,Mostly Cloudy,rain,13.961111111111112,13.961111111111112,0.67,9.3058,123.0,9.982,1015.0,Partly cloudy throughout the day.
276,2006,4,2,11,Mostly Cloudy,rain,14.944444444444445,14.944444444444445,0.67,7.1645,132.0,10.3523,1014.9,Partly cloudy throughout the day.
277,2006,4,2,12,Mostly Cloudy,rain,16.183333333333334,16.183333333333334,0.71,11.753,199.0,9.982,1014.35,Partly cloudy throughout the day.
278,2006,4,2,13,Partly Cloudy,rain,16.366666666666667,16.366666666666667,0.61,7.1323,227.0,11.27,1014.51,Partly cloudy throughout the day.
279,2006,4,2,14,Partly Cloudy,rain,17.372222222222224,17.372222222222224,0.57,3.6225,251.0,11.4471,1014.32,Partly cloudy throughout the day.
280,2006,4,2,15,Partly Cloudy,rain,17.672222222222224,17.672222222222224,0.51,1.7549,156.0,11.27,1013.93,Partly cloudy throughout the day.
281,2006,4,2,16,Partly Cloudy,rain,17.72222222222222,17.72222222222222,0.53,8.6779,113.0,11.27,1013.45,Partly cloudy throughout the day.
282,2006,4,2,17,Partly Cloudy,rain,16.238888888888887,16.238888888888887,0.61,2.8336,261.0,11.3988,1013.43,Partly cloudy throughout the day.
283,2006,4,2,18,Mostly Cloudy,rain,14.066666666666666,14.066666666666666,0.71,9.2414,357.0,11.2056,1013.58,Partly cloudy throughout the day.
284,2006,4,2,19,Partly Cloudy,rain,13.955555555555556,13.955555555555556,0.76,7.422100000000001,147.0,11.2056,1013.24,Partly cloudy throughout the day.
285,2006,4,2,20,Partly Cloudy,rain,12.288888888888888,12.288888888888888,0.8,3.5420000000000007,161.0,11.0285,1013.7,Partly cloudy throughout the day.
286,2006,4,2,21,Partly Cloudy,rain,10.02222222222222,10.02222222222222,0.86,3.1073,149.0,9.9015,1014.14,Partly cloudy throughout the day.
287,2006,4,2,22,Partly Cloudy,rain,9.377777777777778,8.649999999999999,0.86,6.44,190.0,15.6009,1014.34,Partly cloudy throughout the day.
288,2006,4,2,23,Partly Cloudy,rain,9.416666666666668,9.416666666666668,0.9,4.6046000000000005,138.0,14.715400000000002,1014.6,Partly cloudy throughout the day.
289,2006,4,20,0,Partly Cloudy,rain,11.827777777777776,11.827777777777776,0.92,3.0268,311.0,15.826300000000002,1011.68,Foggy starting overnight continuing until morning.
290,2006,4,20,1,Foggy,rain,10.761111111111113,10.761111111111113,0.91,5.1681,178.0,0.6118,1011.98,Foggy starting overnight continuing until morning.
291,2006,4,20,2,Mostly Cloudy,rain,12.155555555555557,12.155555555555557,0.95,2.8497000000000003,298.0,3.6386,1015.64,Foggy starting overnight continuing until morning.
292,2006,4,20,3,Foggy,rain,9.67222222222222,9.188888888888888,0.94,5.7155000000000005,123.0,0.6118,1012.26,Foggy starting overnight continuing until morning.
293,2006,4,20,4,Foggy,rain,8.15,7.15,0.94,6.7620000000000005,10.0,0.6118,1012.63,Foggy starting overnight continuing until morning.
294,2006,4,20,5,Foggy,rain,10.2,10.2,0.95,5.618900000000001,133.0,1.1109,1012.62,Foggy starting overnight continuing until morning.
295,2006,4,20,6,Foggy,rain,10.116666666666667,10.116666666666667,0.99,2.254,127.0,0.5152,1012.85,Foggy starting overnight continuing until morning.
296,2006,4,20,7,Foggy,rain,10.16111111111111,10.16111111111111,0.99,0.3381,81.0,0.4347,1013.61,Foggy starting overnight continuing until morning.
297,2006,4,20,8,Foggy,rain,11.244444444444447,11.244444444444447,0.98,2.7531000000000003,358.0,0.6923,1013.9,Foggy starting overnight continuing until morning.
298,2006,4,20,9,Foggy,rain,12.244444444444444,12.244444444444444,0.99,2.254,152.0,2.2057,1014.31,Foggy starting overnight continuing until morning.
299,2006,4,20,10,Overcast,rain,13.91111111111111,13.91111111111111,0.92,8.0983,135.0,4.2021,1014.43,Foggy starting overnight continuing until morning.
300,2006,4,20,11,Partly Cloudy,rain,15.616666666666667,15.616666666666667,0.82,2.2862,153.0,6.3112,1014.73,Foggy starting overnight continuing until morning.
301,2006,4,20,12,Partly Cloudy,rain,15.072222222222225,15.072222222222225,0.86,3.2844,120.0,6.3434,1014.92,Foggy starting overnight continuing until morning.
302,2006,4,20,13,Partly Cloudy,rain,15.072222222222225,15.072222222222225,0.82,7.5992,162.0,8.1949,1014.73,Foggy starting overnight continuing until morning.
303,2006,4,20,14,Overcast,rain,14.266666666666667,14.266666666666667,0.87,10.5616,134.0,6.8908000000000005,1014.92,Foggy starting overnight continuing until morning.
304,2006,4,20,15,Mostly Cloudy,rain,16.016666666666666,16.016666666666666,0.81,6.6654,115.0,7.2772,1014.76,Foggy starting overnight continuing until morning.
305,2006,4,20,16,Overcast,rain,15.02777777777778,15.02777777777778,0.86,7.711900000000001,139.0,7.2772,1014.37,Foggy starting overnight continuing until morning.
306,2006,4,20,17,Overcast,rain,13.944444444444445,13.944444444444445,0.89,7.2772,152.0,6.3112,1014.83,Foggy starting overnight continuing until morning.
307,2006,4,20,18,Overcast,rain,12.916666666666666,12.916666666666666,0.95,11.4793,310.0,4.7495,1015.11,Foggy starting overnight continuing until morning.
308,2006,4,20,19,Overcast,rain,12.894444444444446,12.894444444444446,0.95,5.2808,347.0,5.216400000000001,1015.14,Foggy starting overnight continuing until morning.
309,2006,4,20,20,Overcast,rain,12.4,12.4,0.98,2.3506,72.0,5.828200000000001,1015.5,Foggy starting overnight continuing until morning.
310,2006,4,20,21,Clear,rain,12.266666666666666,12.266666666666666,0.99,8.05,320.0,6.1985,1015.76,Foggy starting overnight continuing until morning.
311,2006,4,20,22,Mostly Cloudy,rain,12.22222222222222,12.22222222222222,0.96,6.1985,349.0,6.1985,1016.35,Foggy starting overnight continuing until morning.
312,2006,4,20,23,Mostly Cloudy,rain,11.25,11.25,0.96,2.7692,335.0,3.8318,1016.38,Foggy starting overnight continuing until morning.
313,2006,4,21,0,Mostly Cloudy,rain,11.52777777777778,11.52777777777778,0.96,3.1556,358.0,4.508,1016.43,Foggy in the morning.
314,2006,4,21,1,Foggy,rain,11.538888888888891,11.538888888888891,0.96,5.9892,301.0,3.1234,1016.56,Foggy in the morning.
315,2006,4,21,2,Foggy,rain,9.43888888888889,8.850000000000001,0.96,5.9731000000000005,326.0,1.8032000000000004,1017.23,Foggy in the morning.
316,2006,4,21,3,Overcast,rain,11.43888888888889,11.43888888888889,0.96,6.279,340.0,3.880100000000001,1016.17,Foggy in the morning.
317,2006,4,21,4,Overcast,rain,11.394444444444442,11.394444444444442,0.96,6.44,350.0,3.864,1016.25,Foggy in the morning.
318,2006,4,21,5,Overcast,rain,11.52777777777778,11.52777777777778,0.96,6.423900000000001,332.0,3.2522,1016.13,Foggy in the morning.
319,2006,4,21,6,Foggy,rain,11.949999999999998,11.949999999999998,0.93,4.83,340.0,0.6440000000000001,1016.17,Foggy in the morning.
320,2006,4,21,7,Foggy,rain,11.97222222222222,11.97222222222222,1.0,9.66,10.0,1.2558,1016.45,Foggy in the morning.
